Tweet_index	Tweet_text	Label
553	i am glad h & m has employed enough staff today. # no help * # terrible *	1
554	aaaaaaaaand we are back in the er. hooray for no sleep!	1
555	why yes! of course i use  a lot in my day.because violence is illegal.	1
556	my dads letting me drywall with him for christmas. just what i always wanted.	1
557	 feeling well	0
558	url << this should be christmas number  number ! # accounting * # absolute tosh *	1
559	# italy * -- # cabinet * # approves * # first * # planks * of # ren zi's * # labour * # reform * url via @ username @	0
560	, on the same day, the  number th anniversary of the # free speech movement * a brave critic, was abandoned by our conformist # press *	1
561	i really need to shoot something soon.	0
562	 @ username @  also, i would not that my tone was joking, though it is difficult to properly convey that in a tweet.	1
563	do you like quality # dance music * go to url for some great free downloads # uk * # nightclub * @ username @	0
564	 @ username @   @ username @  you do not know a damned thing about baseball, do you?	0
565	yes it is much more logical to support criminals & attack police officers for protecting life & property. # hands up dont shoot *	1
566	 @ username @  are they going for the very original plans now?	0
567	 @ username @  large companies do not pay tax and get away with it.individuals who do not pay get locked up or fined.	1
568	 @ username @   @ username @  the upper deck definitely seemed like philly south.	0
569	getting my midterm back was such a great start to my day # bad day *	1
570	. @ username @   @ username @  woot woot! whiteboard friday's are my favorite friday activity!	0
571	life requires one to be strong at different times. i wear my red briefs over my pants. you just need a lil lust to see 'em. # too much *	1
572	 @ username @   @ username @  i can sign you in as my guest.	0
573	 @ username @   @ username @   @ username @   @ username @  well played matt. well played.	0
574	where is the rodgers in brigade	1
575	@ username @ holy fuck, those lyrics fit so good to the movie interstellar! # chills * # freaky friday *	0
576	porygon number  # are * found in the www.monstermmorpg. com # wild * bulbiest follow @ username @ # working *	0
577	!! @ username @ #  number  n  number  edition * @ username @ @ username @ @ username @ url	0
578	 @ username @  lol i reckon. was all in jest. i hope.	0
579	today is just not my day  emote pensive face	0
580	@ username @ because we need an excuse to pop it open! my dream is mcdonalds and grand cru. # champagne excuses *	0
581	experts doubt north korea hacked sony « cbs dallas / fort worth url # hacker * # hacked *	1
582	 @ username @  the raiders are. i guess we will see how things play out tonight.	0
583	oh hello flu! thank you for fooling me in thinking you were gone! i missed you so much! # flu * # ya ay *	1
584	the word  #trust  coming out of the mouths of # holder * or # obama * is just rich with and # hypocrisy * # irs * # race bait ers *	1
585	when you show your valid  number - number  railcard and she is charges you full price anyway. great service from tamworth   @ username @ 	1
586	suddenly w-wada   url 	1
587	sailing- × #me # self ie * # oo td * # cool * # cute * # girl * # tumblr * # black * # style * # rock * # punk * # vs co * url	0
588	a romantic candlelit dinner for two would cost less if you switched the lights on -  eskom pic from the  number 's  url 	1
589	 @ username @   @ username @  accordng  number  lawyrs, evidence supported both sides, could hav supportd many differnt scenarios, warranting indictment	0
590	the fans needs to be heard tho rt  @ username @ :  @ username @   @ username @  wenger will never quitt.sorry lads. for few years.	0
591	my prayers have been answered we out	0
592	fully charged my # anker * portable charger.it lasted  number / number  an hour. awesome # fail *	1
593	as if i need more water in my pasture.	1
594	it is the crackhead uncle of the hbcu family   @ username @ : every hbcu in alabama looks at alabama state sideways lmao! 	0
595	no response always seems to attract response. the ! # a in t nobody got time for that *	1
596	girls who can rock this thang~ # principal swag * url	1
597	and my christmas shopping is done.	0
598	 @ username @  lol how and what is a cthulhu ?? funny autocorrect so helpful	1
599	my son is so thoughtful he loves taking snacks for the class.# always thinking of others # raising * him right selfish	0
600	a  number  year old (whatever age you are idgaf) acting like an immature little @#$%& in public? yup you are a classy one. # so not classy *	1
601	update! punt an ostrich ?  url  january  number ,  number  via  @ username @ 	0
602	hiding in plain sight. by # michael beer ens * ( url ) # graffiti * # street art * url	1
603	 @ username @   @ username @  when did you get so cynical, karna!?!?	0
604	today is awesome	1
605	 @ username @  nm, i am silly and did not see the website.	0
606	heh, and fat, too. # shots fired *	1
607	 @ username @ : love randomly waking up at  time  am  me everyday multiple times  emote unamused face emote unamused face	1
608	christmas shopping on  number hrs sleep is going to be fun!!!!!	1
609	stay tuned for drunk videos of my mom	0
610	the of # american * # protesters * calling for an end to # racial profiling * while holding signs referencing   # black people *     # i cant breathe *	1
611	# sup twitter sorry i talking a lot so i thor t i sould just say hi *	0
612	you really know how to treat a girl	1
613	url # school system * update # textbook * lies to support # evolution * theory. # t co * url	0
614	this chap seems to be a bit of an over sexed out going extrovert . must be his overly masculine voice and demeanor.	1
615	they bombarded out country # immigration * @ username @	1
616	soooo deep # narrow minds * # stop watching the news * # and stop preaching off youtube * url	1
617	@ username @ i am really big supporter of # law enforcement * like sheriff clarke said, it is all theatrics. # ferguson * @ username @	1
618	feels like we been playing against the refs most games. that was a clean wall block that the refs took away. ugh.	0
619	ed sheeran smashing out his tunes on the victoria's secret catwalk. ginger legend!	0
620	 @ username @  well the pain is not makin me feel sick anymore so emote thumbs up signbe all better for the big fella  emote father christmas emote wrapped present	0
621	there is no such thing as  racists  because there is only one race, human  @ username @   @ username @   @ username @   @ username @   @ username @ 	0
622	 number  days left to enter @ username @ & @ username @ @ username @ planner # giveaway * url enter to win! # b bloggers * # l bloggers *	0
623	walking down the mall in front of a group of guys and hear  even the momma got it  jesus lol everyone loves polly	0
624	i am okay with snow, but sleet # how about no * emote face screaming in fear	0
625	please instagram all your xmas presents i am dying to see them # nobody cares *	1
626	patrick kielty hosting radio  number 's comedy awards.	1
627	# insta craze * # addiction * emote face with stuck out tongue and winking eye at url	1
628	# ec b * # pondering * # how * # best * # to * # act * # whether * .: ecb pondering how best to act, not whether . reuters –  number . url	0
629	world's greatest wars can be won with mind. invincible is the one going on within mind. # life quotes * # copycat says *	1
630	i love seeing a guy go  number  and texting in a school zone, # so proud * # gpa b drivers *	1
631	@ username @ @ username @ @ username @ # who is she * lolol !!	0
632	i cannot waitlove#this#is#love#and#you#can#tell#me#how#much#this#is#going to#last#beth#rip#twd#forever#bae. url	0
633	main issue with the walking dead- you forget to breathe when you are watching. so bloody good # walking dead *	0
634	 @ username @  i will be a bit sweaty by the time i get to you!	0
635	 @ username @   @ username @  until he becomes the most loved athlete in his new city.	0
636	it is too early to be awake!  emote confounded face	0
637	wassup buddy.how does everything.will look for you   @ username @ : @ username @ boss kupotea nayo.acha hizo # not cool * bro  	0
638	. @ username @  is not it great how all those ppl have done a public mea culpa since that did not happen?	1
639	my teacher just gave me an  i feel sorry for you look  i must look really adorable. 	1
640	:- gifted by the god improved with skills  # kar mic thought * # wise word *	1
641	 @ username @  oh mature girls	1
642	 @ username @  they can use white/maroon xmas trees :)	1
643	sure staff. now hiring.   url 	1
644	love working and be exhausted all the time	1
645	i hate when random people get in the hot tub with me # fa v things * url	1
646	 just our problem - the express tribune  url 	0
647	si ms. educ hehehe clear my ignorance  emote smiling face with heart shaped eyes emote face with tears of joy	0
648	# steve harvey * worships # obama * b/c he does not research, then calls every number  else ignorant. # fuck * this guy. url # idiot *	0
649	cannot wait to see all the ig pics of people bragging about what they got # noone gives a fuck *	1
650	 number am benedryl runs for an allergic reaction to a drug which literally saves millions of lives every year. # yippee * # happiness *	1
651	quizfreak url # proud * # b rum mie * over here xxx	0
652	just submitted my final paper of the semester. it is only a make-it or break-it on whether i pass the class. no big deal.  emote expressionless face emote thumbs down sign	1
653	pediatric grand rounds on statin therapy and the dyslipidemia of obesity. breakfast on offer is  number  grand platters of donuts.	1
654	me: my stomach is upset.  my stomach: i am more than upset!	1
655	 @ username @   @ username @  not bad for a kid from az. hockey does not work in the desert.	0
656	ohio state putting it # on wisconsin * . no match.	0
657	love it when you can see people have read you facebook private message but they just do not reply	1
658	i need new boots for my birthday. and by new boots i mean like  number  or  number  pairs emote smiling face with open mouth and smiling eyes emote smiling face with open mouth and smiling eyes # i need new boots * # boots *	0
659	the ever so caring  @ username @  gets to see the siege ending first. great journalism.	1
660	 @ username @  why do not you tarmac all the speed humps in the cut in  number  go instead of bit by bit as the brickwork disintegrates!  emote rocketscience	0
661	go go power rangers! # f  number  xmas party * url	1
662	what a good way to start the new year. 	1
663	sitting in this hall is fun!! emote unamused face	1
664	rodgers needs to go man , did not think i would ever say it but he has bought some shit players there # good * # enough *	0
665	# bit * # chair * # comfy * # mind * # nope * # ikea * # decor please * rt: url url	0
666	i think # stars * are just the most gorgeous things in this world emote sparkles	0
667	 @ username @ :  @ username @ : me and cam newton will be engaged by the end of this year just wait on it lmao  byyer foolisha <<good night	0
668	lady in red emote heavy black heart️ emote sparkles emote kiss mark emote princess emote dancer #ootd # i * am # the * # mom * # the * # godmother * # lol * # athena kair a lyn * # baptism * # love * url	0
669	 @ username @   @ username @  i know,  right?  not like the lapd have anything better to do. this have not a distraction or nothing. 	0
670	# law orders vu * where rappers go to act	0
671	i always loved that my family was the last one to open presents	1
672	of course i am not nervous, i am hyperventilating for fun.	1
673	 @ username @  we ll take that bad at all	0
674	 @ username @  haha go to icelands x	0
675	i just love it when my knee clicks  emote smiling face with open mouth and smiling eyes   emote unamused face	1
676	 @ username @   @ username @   unity we stand  all white people. 	1
677	@ username @ who france? impede free market capitalism? socialists? no. not france. # shocker * # uber * rocks. suck it france.	1
678	# finals week got me like * ugh. make it stop. # finals * # finals week * # e wu * url	0
679	 number  a.m. trips to walmart for mess are always fun.	1
680	 @ username @   @ username @   @ username @  fuck yeah!  number  more viewers!	1
681	 @ username @  a lot of ingredients. more specifically. like a lot a lot	0
682	so glad you all can be awesome now.	1
683	 @ username @   @ username @  do you want to cry? that is how you cry. omg	0
684	 @ username @   @ username @  oh aye, i will give you that ; )	0
685	always nice when a  number  year old man you do not know calls you pretty	1
686	 @ username @   @ username @  i expected some sort of apple quip but that is why you guys do the jokes and i do the news tbh	0
687	 @ username @  mostly lrs stores, just depends on who gets what. i would say i tend to split between  @ username @  &  @ username @ 	0
688	extending trade and not telling the people about the extended trade. best idea ever!	1
689	nypd blog: url do not you feel safe and protected? # i cant breathe *	1
690	my professors moustache is so uneven, mohstash would be ashamed right now	0
691	no reply day! i mean, week! #happiness	1
692	up all night took  number  hour nap i am ready for work	1
693	@ username @ can you come shovel my driveway? you owe me for helping you become the man you are today. # giving back *	0
694	my life on a daily basis # not really * # lcs beauty * # follow me * # l blogger * url	0
695	wow they seem to be so turnt	1
696	@ username @ you are sleeping? wake up the next ac game has been leaked!!!!! # ac victory * url	0
697	heaven help the fool who did her wrong	0
698	i hate plane rides but i want to go to so many different countries	1
699	oh lord!  rt  @ username @ : rt  @ username @ : before becoming an actor, tom cruise wanted to be a catholic priest.	1
700	not a fun day for my mouth. two teeth rebonded, one reengaged, and now i get to have my wisdom teeth out # so excited *	1
701	ummm can i please have  @ username @  for christmas?! dang he looks great tonight. why did i not go to this thing tonight?	0
702	yet another rainy goshen concert night emote umbrella with rain drops emote violin # surprised *	1
703	write hundred tweets on kejriwal every day and then go on to declare that he is irrelevant when it comes to indian politics!	1
704	sinking my teeth in to why the sps failed in vt	0
705	while politicians are busy in scuffles # pak army * is doing their job yet maligned   @ username @ :salute  number  pakarmy url  	1
706	@ username @ yay!!!! it works # hate when things dont work right *	1
707	idk what i love more how cold my western civ class is or western civ.	1
708	are you excited for the new # blackberry * # classic * # smartphone * check out this article by @ username @ : url	0
709	 going  url 	0
710	@ username @ on stage at # f lz jingle ball * at the @ username @ in # tampa * # i heart radio * url	0
711	alright who was dreaming about me last night because i could not for the life of me fall asleep  url 	0
712	is not it the best when you are really tired then when you finally get in bed you are wide awake? i love it	1
713	travel and tourism this morning.my favourite lesson whoooo	1
714	 number  but  number  girl friends - # dram bar ish * upcoming movies url	0
715	@ username @ @ username @ can we bring back youkilis? remember when  number  year old youk charged mound &  number  year old porcello dropped him? # red sox *	0
716	@ username @ : amazing. i love this team. they scrap and always find a way!  number - number  <-- indeed. # dc rising *	0
717	@ username @ would wear this # proudly * size # nz * hahaha	0
718	san diego is amazing and i am never coming home	1
719	my favorite part of dislocating my shoulder is now being able to feel it roll  around in the socket	1
720	successful morning doing my essay. # christmas shopping *	1
721	knock knock # sketchy * # dignity * # smile * # fun times * # brothers keeper * # who son first * # holiday * # shenanigans * url	0
722	gah! desperately trying to bust this cold!	0
723	yay! more worthless windows  number . number  updates. computer still never sleeps/hibernates on its own. # fix it * # fail * # microsoft *	1
724	 @ username @   your application is already filled up waiting for you to turn  number 	1
725	# miley * # cyrus * # is * # the * # bad * # influence * – sources say patrick schwarzenegger is!: miley cyrus has been dating. url	0
726	just watched the last ever one tree hill. i am an emotional wreck and it is not even  number  of the clock	0
727	makes perfect sense to get mad about something that happen  number + years ago.	1
728	are we too young to understand	0
729	@ username @ @ username @ lovely on carnoustie beach this morning.  # soggy b reeks *	1
730	if this year wld be filled w all these rainy days it will not be so cool a cool way to start e year	0
731	url # landlord * collects # rent * from # honeybees * in # beehive * . # bee * # honey * # italian bees * url	0
732	i only bought a few people gifts this year  emote flushed face emote flushed face emote flushed face emote flushed face   url 	1
733	well done  @ username @  for making it possible to get emergency messages to a member of staff.	1
734	now i remember why i buy books online @ username @ # service with a smile *	1
735	 @ username @  i see your response time on your dm's is as good as your phone lines. just no hold music. legendary service guys.	1
736	thanks for clearing everything up koenig # serial brady *	1
737	that moment when # baby boomer * next to you philosophize about the lacking # communication * skills of # generation y * -> # new way to communicate *	1
738	@ username @ your busy staff standing about when people queue # joke * url	1
739	# dallas * # traffic * i sure missed you! @ downtown dallas traffic url	1
740	i.e. cutting gov't spending, as harper has done w/ public sector jobs, injures the economy & multiplier effect of those jobs # cd n poli *  number / number 	0
741	 @ username @  reminds of me of myself when i was younger  	1
742	fear & loathing in las ukras: url . # politics * # russia * # ukraine *	0
743	somebody wake me up early tomorrow i have been facing weird aches in my back since early december .,. and why do you think that relates madaka	0
744	 @ username @  so funny lolololol	1
745	@ username @ so we can see reigns do a lame superman punch & a spear? gee, cannot wait! # raw *	1
746	# np * # now playing * # now listening * # music * of dying on your birthday by # senses * fail from the # album * # let * it e. url	0
747	i love cold winter days because i never know when my car decides not to start  emote expressionless face	1
748	 @ username @   @ username @  time to listen to ppl complain bout their lot in life bec they cudnt make themselves anything??? yay!!!!	1
749	i picked a great night to not want to sleep.	1
750	it is hot, it is humid & you are wearing uggs. wow. nice style!	1
751	omg yes.  time  finals on a friday are my favorite.  emote smiling face with heart shaped eyes emote heavy black heart️ emote information desk person	1
752	 @ username @ : it is really difficult not to bark back at my pms-ing daughter. when bae tweets about you <	0
753	@ username @ @ username @ kick raiola out of the league. # scumbag * # repeat offender * # one game is not enough *	0
754	today is awesome!	1
755	oh, joy! 'it is the season for  christmas came early  leads. # do better *	1
756	it is freezing out there & very hazy . just want to go home.	0
757	cannot wait to see that he has not talked to me and that he will never do it.	1
758	 @ username @  because i find people with different ideas and ways of life interesting.	0
759	just ordered  number  new pairs of underwear from victoria secret emote smiling face with heart shaped eyes # yay *	0
760	# big * # match * # verdict * tottenham's # chelsea * # loss * # was * # another * # dark * # night * # at * # the * .: there was no end to. url	0
761	 @ username @  what do you order at kona grill? for  fast food  sushi, that place is delish.	0
762	here's an  it is cold and i had to scrape windows so i am sad  selfie.gotta love living that hotel life   url 	1
763	lol, who throws middle fingers up in pictures anymore? oh, you are bad.	1
764	day  number   something your reading  # december challenge * # love history love nonfiction * emote white heavy check mark @ our cosy house url	0
765	climate change redux: californians experience drought & voted for bonds to cover.climate changed &now we have most rain in  number  years.	1
766	 @ username @  my mom told me not to do it, but i am fine	0
767	look really awake and like i have made an effort today	1
768	my dove wrapper told me to be mischievous, so if anything happens, that is my extenuating, external attribution to blame # psych *	1
769	 @ username @  *kisses you cheek* that is enough. i am not a love bot.	0
770	@ username @ @ username @ so is he banded from wearing the clothes? # karma *	1
771	 @ username @  yeah that is it	1
772	hula hoops, hot chocolate and law revision. my breaks in work are filled with glamour and fun.	1
773	they are still trying to decide if it is terrorism?? omg! # sydney siege *	0
774	the fandom showing its mature side as always when it is about this kind of topic	1
775	i love putting flobeam mechs back together.  	1
776	like tyndall's system i just think robert hubbs should play more he gives us another scorer and a consistent  number pt shooter that our o needs	0
777	 @ username @  you are no fun at all!	0
778	why i love penguins of madagascar # humor * # relief comedy *	0
779	@ username @ you would really want to watch that!! # excessive com sump tion * !	1
780	that was a very rememberable new years kiss emote face with tears of joy emote kiss mark emote heavy black heart️ # love my relationship *	0
781	 number  w crawling at  time  am. great start to thursday. # cle traffic * # cleveland * # traffic *	0
782	just realized that the name of the comic sans' creator means asshole in french # no offense *	1
783	is khallilah henriques nnn all there? she mostly sounds blonde,but this morning confirmed it#ignorant on race relations#articulate minority.	0
784	it is just super to be ignored when you put out a desperate plea.	1
785	bhopal victims do not get justice aft  number yrs but do not find place in prime and a man traveling in business cls is prime time news.	1
786	this link will be relevant in a couple of days.  url 	0
787	i think burgerking is working with the sjws. my fries are as salty as sjws about  @ username @  winning an award	0
788	i am over these white hoes	1
789	caribbean girls anthem caribbean girls by stainless mob now in stores online url # iy on * # dancehall *	0
790	it seems that erdogan sends his best regards to the eu	1
791	yay for my family leaving & going to seneca & leaving me to fend for myself.	1
792	 @ username @  aww, you poor thing, i feel so bad for you being in sunny florida. i do not know how you can handle it!  ;)	1
793	@ username @ ca$h tweetin bout # black lives matter * & # i cant breathe *   newsvid- url   start at url beatsebt	0
794	a smile is a smile is a smile is a smile is a smile is a million people staring at your pissed pants manic laughter smile	0
795	casper the friendly ghost on  number  levels! # things michelle obama thinks are racist *	0
796	then there is this  @ username @   @ username @   @ username @   @ username @   @ username @   url 	0
797	 @ username @   @ username @  putting  number  between muhammad and ali? i find your own twitter id quite blasphemic and offending	1
798	yeah english stop saying jane's word	0
799	@ username @ what is the law for parking on a residential street, on the opposite side of the road facing the wrong direction? # curiosity *	0
800	good job  @ username @ .  @ username @ : same-sex marriage harms free speech, new ontario judge wrote in  number   url   	1
801	do not forget the true meaning of christmas emote person with folded hands	0
802	um, really @ username @ ? # no thanks * # uva * url	1
803	# p hill hughes * #  number  * # out * we will miss you always respect for you url	0
804	 @ username @  i miss seeing your face and t-rex hands everyday on vlogmas emote loudly crying face emote face throwing a kiss -rexemoji emote see no evil monkey	1
805	gawd! i love  number am lectures and  number - number pm lectures.	1
806	wearing my  @ username @  rangers shirt, flipping off a crowd in his hometown of boston. so much   url 	1
807	since when did train fare get so expensive?? jesus! might aswell of drove. shame i am drinking	1
808	the city that only sleeps on mass transit. # nap time * # isnt it ironic * # don cha think * # im not sure * url	1
809	i hate babysitting when i am sick because all i want to do is sleep but i cannot  emote pensive face	0
810	i now have zero resect for demarcus cousins.	0
811	uhhh cannot sleep someone like n i will text you my phones dry ass fuck fr # am * # a * # boring person *	0
812	jordan fan here    emote face with stuck out tongue -not a hater.  url 	1
813	 @ username @  y r women considered inferior number men by society even wen in most of d families  number day men need women number decision making!  :d	1
814	 @ username @   @ username @   @ username @  that is fine company!	0
815	well that is my becky in london with her nan, an the big girl dan too start her new job tomorrow # feeling abandoned * haha	1
816	it is okay, you know playing loud music during quiet hours is perfectly fine. # some ppl have to study *	1
817	 @ username @   @ username @  were not american it is mum	0
818	it is beginning to look a lot like.  . intravenous!  #selfie # xmas do * # xmas party * @ username @ url	0
819	i have such a loving family	1
820	probably just scarred the cleaning lady half to death because she did not know i was home.	0
821	it is not even  number  and i have already called the cops twice. damn i love my job  emote unamused face	1
822	oh crap, mac shutdown corrupted iphoto so hours of rebuild ahead, so might as well eat and drink! # festive fatty bum bum *	0
823	it is great to hear a bloodcurdling scream at  number  in the morning.	1
824	have successfully avoided everything from season  number  - which i have not seen and there is an s number  one, in my timeline.  thanks indy!	1
825	 @ username @   @ username @  and why are these amazingly small opportunities to sustain life going into feeding animals which we then kill?	1
826	cannot get over this very british weather! remember to check under you cars and wheels for any small animals, they like to hide under cars  emote cat face emote dog face	0
827	it is so rewarding to work in a place where the teachers and students have been reduced to nothing but numbers and test scores.	1
828	our physics exam was quite fun. # prelim *	1
829	photoset: leupagus: itsxandy: thefingerfuckingfemalefury: sevenpoints:  getting paid enough to put up.  url 	0
830	officer # jenny * is a single www.monstermmorpg. com # entity * cestas follow @ username @ # dancing *	0
831	will # nasa * go metric before it inches to mars?  number , number  miles is  number , number  kms by the way # orion launch * # nasa orion * url	0
832	 @ username @   @ username @   @ username @   @ username @  i am off to visit great-nephew very ill, only  number   fair	0
833	anw as long as there is nothing going on with the both of you rn, i can still forgive you but i cannot promise to forget	1
834	# fears * # for * # female * # saudi * # activist * as # detention * for # driving * a # car * is # extended * url via @ username @	0
835	oh and it has a positively balmy  number c	1
836	i # may * or may be # watching * # rocko s * # modern * # life * # forever a  number  skid * # im not the wallaby i used to be *	0
837	decided to do a really fun thing, left myself  number  hours to sit an exam and write  number  x min.  number  word essays	1
838	 @ username @   @ username @  i accept him the way he is.	0
839	 @ username @   @ username @   @ username @  i love when the wilfully ignorant embraces hate and still think they hold a moral high ground  	1
840	 @ username @  a kiss on the cheek next time is enough :)	0
841	 @ username @  no clue what you were talking about? well that is a first!	1
842	 a bad game last night. way to go packers!  url 	0
843	 @ username @  great christmas.	1
844	florida authorities say  number  police officer shot and killed url # florida * # tarpon springs * # tampa bay *	0
845	i was wrong when i thought i will find a way that does not lead  number  you	0
846	 @ username @  players are penalized for not playing defense as you are aware. david ortiz barely above average in ' number  based on war.	0
847	 number  units next semester plus work yes so excited for that!!!	1
848	i need to start going to bed earlier.smh, goodnight everyone, or should i say goodmorning haha # morning * . url	1
849	 @ username @  try naheed akhtar & nayyara noor too. gold stash.	0
850	 @ username @   @ username @  i have no idea why brad would be in the doghouse.	0
851	bbc news - 'skywalker' passport cancelled because it was 'frivolous' # trademarks * url	1
852	 @ username @   @ username @   @ username @  jamie took over my account. do not worry	0
853	finally  number  will be a worry free year for me.	1
854	tomorrow's afternoon # nfl * sked in # panama city * area: wecp  number p # k cvs pit *  time p # in d vs dal * wpgx  number p # at lvs no *	0
855	@ username @ @ username @ @ username @ no duh. ? is will owners fire goodell for it? my guess he gets a raise # goodell must go *	1
856	@ username @ i be surprised at how many ppl have me blocked emote weary face emote weary face emote weary face # i talk too much shit * # your still clocking met ho * # that s why your girl still follows *	1
857	# politics * is not my cup of tea says # so nak shi * @ username @ of # linga a * fame . # so nak shi * dad # sha tru * is our top # b jp * leader	1
858	 @ username @   @ username @   @ username @  too much of that herb. new trend of potheads contributing to society maybe? darn that	1
859	exo coming soon  number   better pray this is better with  number  members *sighs* but either way, obssessed fans would still be obssesed ._.	0
860	big  number  fans flocking to support tcu after that ou beat down, texas loss, and wvu manhandling lol.	0
861	i have a very limited number of press seats available for a meet me there screening in austin on january  number . hit me up, press types.	0
862	. @ username @  i could not find the letter in my binder, but i did find these!  url 	0
863	@ username @ @ username @ and how many animals does peta kill every year. #hypocrisy # idiots might * want to point cid inward!	1
864	i love waking up at  number am feeling like my insides are being chopped into tiny pieces and set on fire. # kill me now * emote loudly crying face emote hocho emote fire	1
865	 @ username @   @ username @  sure!  wow, nintendo has achieved what sony already did years ago  	1
866	# america * # continues * to show us that it is here for # black people * even though url	0
867	hmmm. i do wonder why astec has one fewer employee? # lol *	1
868	 @ username @   @ username @  i am sure you are all inconsolable	1
869	listening to the rain in bed # peace full * emote umbrella with rain drops️ emote splashing sweat symbol emote droplet emote splashing sweat symbol	0
870	yay for getting pink eye again! # why me *	1
871	wow what great banter from  @ username @ 	1
872	dna from richard iii has thrown up a surprise: evidence of infidelity in his family tree.  url     well i am shocked.	1
873	is not it great to sleep  number  hours and feel like a million bucks? # getting old *	1
874	 @ username @   @ username @  i honestly have not a clue. i would hope there were some since the surveillance cams i have seen show barely anything	0
875	people who do not get : you are the best!	1
876	i liked a  @ username @  video  url  new chocolate bar palette review   semi sweet vs. original	0
877	cannot wait for my  time am # dental * appointment tomorrow! oh time please speed through today! !	1
878	 @ username @   @ username @   i cannot look at a bridge without crying now. 	0
879	love how i can never fall asleep # insomnia *	1
880	 @ username @  what for ? waste of time.:)	0
881	can we trade mccain? biden helps republicans more than mccain. in any other time, mccain would be a democrat.    url 	0
882	happy monday!  hate mondays.	1
883	is holding not a rule anymore?	0
884	 @ username @  no doubt. and we wonder why xmas makes ppl crazy?!	0
885	 @ username @ :  @ username @  it did get yo lazy butt outta bed, did not it now. thanks for proving my point!	0
886	its not that so much as his lies and deceit,  @ username @   @ username @   @ username @   @ username @   @ username @ 	0
887	i liked a @ username @ video from @ username @ url wwe  number k number  (ps number ) my career mode ep: #  number  *  triple threat    wwe  number k number 	0
888	hey, @ username @ . denialcsgo decided that they want to replace @ username @ and i am their new player. # na shuffle * nobody is safe. # cs go *	1
889	this time change is crazy. everyones all up here like woohoo its  number am let us live life! & i am like it is  number am & i have not slept at all yet.	0
890	why is not there a playoff legend romo?  @ username @ 	1
891	# palestinian * # authority * -- # abbas * # trades * # stalemate * for # confrontation * in # icc * # move * url via @ username @	0
892	@ username @ @ username @ thnx all sorted now. # kids * # happy * emote smiling face with smiling eyes. thanks again @ username @ for trying to help most of all thaku for replying	0
893	how to know when he really loves you. # tmi * # im sorry * # chick fila * url	0
894	damit, this fatima bhutto has an instagram account but not pics of her. some random shit.and then ppl i follow keep posting pics.	1
895	i love how today is going	1
896	tribute to a brave elephant simply defending his family.  url 	0
897	 @ username @  so i gave up and am now heading for bed orz	0
898	so nice to have a final before the sun is even up  emote smiling face with smiling eyes	1
899	so  @ username @  still waiting, my son is very happy enjoing his christmas gift . i cannot understand how you did not prevent this .	1
900	count pushkin to end this fvckin night smh	0
901	home finally! what a way to start the christmas break!!!  emote thumbs up sign emote ok hand sign	0
902	 @ username @   @ username @   @ username @  you are arguments are obviously very impacted by the fact this family were tsi in appearance.	0
903	@ username @ i just got my tonsils out # loving life * . good luck!!	1
904	the counter argument. rt  @ username @ : if osu lost last night, baylor would be in & we would all be talking about benefits of no big  number  champ.	0
905	oh we get to see the queens garden on # itv * after she addresses the nation. just what i always wanted emote flushed face	1
906	oh how i love fainting randomly	1
907	 @ username @   my jambo buddy sees a more scottish identity emerging for hmfc. the john wilson types can travel to govan. 	1
908	it is such a joy to wake up sick again and not be able to use the one arm i do everything with.	1
909	photo: # say * it loud say it # proud * # nope * # never * a quitter and will never # be * # always * # winning * even. url	0
910	# love * is far more important than # money the * problem is, you only know it once you have money!  # life * # humanity *	1
911	 @ username @   emote grinning face with smiling eyes contrary to this . i am wide awake (caffeine injected consciousness )  emote flushed face	0
912	many of the best ideas come from having fingers too fat for your keyboard. # nimble * # agile *	1
913	time for my babies and i to take this medicine so we can get better emote face with medical mask	0
914	yet another out of a million doctor visits tomorrow.so.stoked.	1
915	url # teen anal casting * #  number  *  number  ford f- number  xlt mulberry fl  number 	0
916	been the problem, actually. rt  @ username @ :  @ username @  tough road trip. cannot win em all but coaching has not been strong.	0
917	rolls-royce, as envisioned by the wonderful people at mansory # rolls royce * # purple * # custom car * url	1
918	it is definitely not friday. the reason is: it is tuesday~! yesterday it was monday so why should it be friday.	1
919	 @ username @  you have never seen me	0
920	last day of school it was so much fun but not much people came. what a shocker	1
921	besides some overpriced holiday candles, i have not seen one # cyber monday * deal worthwhile today. brutal.	0
922	this is the weather i just love walking to work in # worst * # weather bomb *	1
923	the # advanced warfare * campaign was only  number  hours -_- ps: it is still better than bf number 's campaign tho (that i did not finish) :p	0
924	nothing like waking up to  number + financial formulas! yay, for corporate finance comprehensive finals! # finals week *	1
925	i picked a great week to start a new show on netflix. # hell on wheels *	1
926	bday lily painting for  @ username @   emote purple heart  url 	0
927	. @ username @  yup. that is exactly how we do it	1
928	 @ username @  but it was not as bad as that picture seemed to indicate.  you are still a very horrible person.	1
929	 just like that  url 	0
930	cannot believe  @ username @  is even considering renaming the academic building after perry.b/c he did so much great stuff for public educ?	1
931	that has nice.	1
932	check out this youtube channel:  url 	0
933	it is been a great week for dictators.  congrats north korea and cuba.	1
934	my boy has another cold and spent the night coughing and sneezing all over me # sexy *	1
935	 @ username @  have you heard back yet?!	0
936	went to check on  number  because it was way late for sleeping and bam she was never here. why did no number  find it important to tell me this???	0
